product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price
Prod279,Cus020,Mark011,2018-11-06,1,204,INR,-0.18,-36.72,240.72
Prod279,Cus020,Mark011,2018-11-08,1,204,INR,-0.33,-67.32,271.32
Prod290,Cus020,Mark011,2018-11-22,1,204,INR,0.34,69.36,134.64
Prod271,Cus020,Mark011,2018-11-26,1,204,INR,0.1,20.4,183.6
Prod292,Cus020,Mark011,2018-11-28,1,204,INR,0.23,46.92,157.08
Prod271,Cus020,Mark011,2018-12-03,1,204,INR,0.06,12.24,191.76
Prod271,Cus020,Mark011,2018-12-05,1,204,INR,-0.27,-55.08,259.08
Prod290,Cus020,Mark011,2018-12-13,1,204,INR,0.04,8.16,195.84
Prod292,Cus020,Mark011,2018-12-13,1,204,INR,0.22,44.88,159.12
Prod271,Cus020,Mark011,2018-12-13,1,204,INR,-0.14,-28.56,232.56
Prod292,Cus020,Mark011,2018-12-14,1,204,INR,0.28,57.12,146.88
Prod271,Cus020,Mark011,2018-12-18,1,204,INR,0.29,59.16,144.84
Prod271,Cus020,Mark011,2018-12-24,1,204,INR,-0.31,-63.24,267.24
Prod292,Cus020,Mark011,2019-01-03,1,204,INR,-0.03,-6.12,210.12
Prod271,Cus020,Mark011,2019-01-10,1,204,INR,0.37,75.48,128.52
Prod271,Cus020,Mark011,2019-01-14,1,204,INR,0.29,59.16,144.84
Prod292,Cus020,Mark011,2019-01-16,1,204,INR,0.37,75.48,128.52
Prod271,Cus020,Mark011,2019-01-17,1,204,INR,-0.13,-26.52,230.52
Prod292,Cus020,Mark011,2019-01-23,1,204,INR,-0.21,-42.84,246.84
Prod271,Cus020,Mark011,2019-01-29,1,204,INR,0.13,26.52,177.48
Prod292,Cus020,Mark011,2019-02-04,1,204,INR,-0.31,-63.24,267.24
Prod290,Cus020,Mark011,2019-02-05,1,204,INR,0.01,2.04,201.96
Prod292,Cus020,Mark011,2019-02-08,1,204,INR,0.35,71.4,132.6
Prod271,Cus020,Mark011,2019-02-12,1,204,INR,-0.18,-36.72,240.72
Prod271,Cus020,Mark011,2019-02-19,1,204,INR,0.37,75.48,128.52
Prod271,Cus020,Mark011,2019-02-21,1,204,INR,-0.12,-24.48,228.48
Prod292,Cus020,Mark011,2019-02-25,1,204,INR,-0.13,-26.52,230.52
Prod290,Cus020,Mark011,2019-02-25,1,204,INR,0.16,32.64,171.36
Prod271,Cus020,Mark011,2019-02-27,1,204,INR,0.02,4.08,199.92
Prod271,Cus020,Mark011,2019-03-04,1,204,INR,0.01,2.04,201.96
Prod271,Cus020,Mark011,2019-03-06,1,204,INR,0.19,38.76,165.24
Prod292,Cus020,Mark011,2019-03-15,1,204,INR,0.12,24.48,179.52
Prod290,Cus020,Mark011,2019-03-15,1,204,INR,0.31,63.24,140.76
Prod290,Cus020,Mark011,2019-03-20,1,204,INR,-0.06,-12.24,216.24
Prod292,Cus020,Mark011,2019-04-08,1,204,INR,-0.03,-6.12,210.12
Prod279,Cus020,Mark011,2019-04-24,1,204,INR,-0.27,-55.08,259.08
Prod278,Cus020,Mark011,2019-05-02,1,204,INR,-0.2,-40.8,244.8
Prod279,Cus020,Mark011,2019-05-02,1,204,INR,0.37,75.48,128.52
Prod294,Cus020,Mark011,2019-05-02,1,204,INR,-0.27,-55.08,259.08
Prod279,Cus020,Mark011,2019-05-06,1,204,INR,-0.29,-59.16,263.16
Prod278,Cus020,Mark011,2019-05-10,1,204,INR,-0.27,-55.08,259.08
Prod281,Cus020,Mark011,2019-05-13,1,204,INR,0.37,75.48,128.52
Prod279,Cus020,Mark011,2019-05-15,1,204,INR,0.19,38.76,165.24
Prod294,Cus020,Mark011,2019-05-17,1,204,INR,0.15,30.6,173.4
Prod279,Cus020,Mark011,2019-05-21,1,204,INR,-0.3,-61.2,265.2
Prod294,Cus020,Mark011,2019-05-21,1,204,INR,0.09,18.36,185.64
Prod294,Cus020,Mark011,2019-05-22,1,204,INR,0.23,46.92,157.08
Prod065,Cus020,Mark011,2019-05-23,1,204,INR,-0.25,-51,255
Prod279,Cus020,Mark011,2019-05-23,1,204,INR,0.21,42.84,161.16
Prod278,Cus020,Mark011,2019-06-03,1,204,INR,0.37,75.48,128.52
Prod281,Cus020,Mark011,2019-06-03,1,204,INR,0.05,10.2,193.8
Prod278,Cus020,Mark011,2019-06-05,1,204,INR,0.26,53.04,150.96
Prod279,Cus020,Mark011,2019-06-05,1,204,INR,0.13,26.52,177.48
Prod278,Cus020,Mark011,2019-06-06,1,204,INR,-0.12,-24.48,228.48
Prod281,Cus020,Mark011,2019-06-06,1,204,INR,-0.2,-40.8,244.8
Prod278,Cus020,Mark011,2019-06-10,1,204,INR,0.16,32.64,171.36
Prod278,Cus020,Mark011,2019-06-11,1,204,INR,0.15,30.6,173.4
Prod278,Cus020,Mark011,2019-06-14,1,204,INR,0.16,32.64,171.36
Prod279,Cus020,Mark011,2019-06-21,1,204,INR,-0.25,-51,255
Prod278,Cus020,Mark011,2019-06-24,1,204,INR,-0.09,-18.36,222.36
Prod279,Cus020,Mark011,2019-06-25,1,204,INR,-0.35,-71.4,275.4
Prod294,Cus020,Mark011,2019-06-25,1,204,INR,0.17,34.68,169.32
Prod278,Cus020,Mark011,2019-06-25,1,204,INR,-0.29,-59.16,263.16
Prod294,Cus020,Mark011,2019-07-01,1,204,INR,-0.07,-14.28,218.28
Prod279,Cus020,Mark011,2019-07-09,1,204,INR,-0.05,-10.2,214.2
Prod278,Cus020,Mark011,2019-07-15,1,204,INR,-0.33,-67.32,271.32
Prod065,Cus020,Mark011,2019-07-22,1,204,INR,-0.06,-12.24,216.24
Prod278,Cus020,Mark011,2019-07-22,1,204,INR,0.09,18.36,185.64
Prod279,Cus020,Mark011,2019-07-23,1,204,INR,-0.05,-10.2,214.2
Prod281,Cus020,Mark011,2019-07-26,1,204,INR,0.05,10.2,193.8
Prod278,Cus020,Mark011,2019-08-20,1,204,INR,0.15,30.6,173.4
Prod278,Cus020,Mark011,2019-08-23,1,204,INR,0.24,48.96,155.04
Prod279,Cus020,Mark011,2019-08-23,1,204,INR,-0.28,-57.12,261.12
Prod278,Cus020,Mark011,2019-08-26,1,204,INR,0.07,14.28,189.72
Prod279,Cus020,Mark011,2019-08-26,1,204,INR,-0.17,-34.68,238.68
Prod278,Cus020,Mark011,2019-08-28,1,204,INR,-0.34,-69.36,273.36
Prod279,Cus020,Mark011,2019-08-29,1,204,INR,0.09,18.36,185.64
Prod278,Cus020,Mark011,2019-09-02,1,204,INR,-0.16,-32.64,236.64
Prod278,Cus020,Mark011,2019-09-05,1,204,INR,0.12,24.48,179.52
Prod279,Cus020,Mark011,2019-09-05,1,204,INR,-0.19,-38.76,242.76
Prod294,Cus020,Mark011,2019-09-06,1,204,INR,0.36,73.44,130.56
Prod278,Cus020,Mark011,2019-09-13,1,204,INR,-0.15,-30.6,234.6
Prod279,Cus020,Mark011,2019-09-13,1,204,INR,0.2,40.8,163.2
Prod278,Cus020,Mark011,2019-09-24,1,204,INR,-0.23,-46.92,250.92
Prod279,Cus020,Mark011,2019-09-24,1,204,INR,-0.12,-24.48,228.48
Prod279,Cus020,Mark011,2019-09-27,1,204,INR,0.13,26.52,177.48
Prod279,Cus020,Mark011,2019-09-30,1,204,INR,0.04,8.16,195.84
Prod279,Cus020,Mark011,2019-10-01,1,204,INR,0.39,79.56,124.44
Prod279,Cus020,Mark011,2019-10-03,1,204,INR,-0.09,-18.36,222.36
Prod278,Cus020,Mark011,2019-10-03,1,204,INR,0.33,67.32,136.68
Prod278,Cus020,Mark011,2019-10-04,1,204,INR,-0.2,-40.8,244.8
Prod278,Cus020,Mark011,2019-10-07,1,204,INR,-0.14,-28.56,232.56
Prod278,Cus020,Mark011,2019-10-17,1,204,INR,0.09,18.36,185.64
Prod278,Cus020,Mark011,2019-10-21,1,204,INR,-0.14,-28.56,232.56
Prod279,Cus020,Mark011,2019-10-24,1,204,INR,-0.26,-53.04,257.04
Prod294,Cus020,Mark011,2019-10-24,1,204,INR,0.13,26.52,177.48
Prod279,Cus020,Mark011,2019-10-29,1,204,INR,0.09,18.36,185.64
Prod279,Cus020,Mark011,2019-11-04,1,204,INR,-0.25,-51,255
Prod278,Cus020,Mark011,2019-11-06,1,204,INR,0.13,26.52,177.48
Prod279,Cus020,Mark011,2019-11-07,1,204,INR,-0.21,-42.84,246.84
Prod278,Cus020,Mark011,2019-11-13,1,204,INR,0,0,204
Prod279,Cus020,Mark011,2019-12-02,1,204,INR,0.14,28.56,175.44
Prod278,Cus020,Mark011,2019-12-03,1,204,INR,-0.35,-71.4,275.4
Prod278,Cus020,Mark011,2019-12-16,1,204,INR,0.39,79.56,124.44
Prod279,Cus020,Mark011,2019-12-20,1,204,INR,0.21,42.84,161.16
Prod279,Cus020,Mark011,2019-12-24,1,204,INR,-0.33,-67.32,271.32
Prod294,Cus020,Mark011,2020-01-02,1,204,INR,-0.24,-48.96,252.96
Prod292,Cus020,Mark011,2020-01-16,1,204,INR,0.01,2.04,201.96
Prod278,Cus020,Mark011,2020-01-17,1,204,INR,-0.07,-14.28,218.28
Prod290,Cus020,Mark011,2020-01-21,1,204,INR,0.28,57.12,146.88
Prod292,Cus020,Mark011,2020-01-22,1,204,INR,-0.22,-44.88,248.88
Prod292,Cus020,Mark011,2020-01-27,1,204,INR,0.11,22.44,181.56
Prod131,Cus020,Mark011,2020-01-28,1,204,INR,0.24,48.96,155.04
Prod292,Cus020,Mark011,2020-01-30,1,204,INR,-0.28,-57.12,261.12
Prod131,Cus020,Mark011,2020-01-31,1,204,INR,-0.09,-18.36,222.36
Prod290,Cus020,Mark011,2020-02-03,1,204,INR,0.07,14.28,189.72
Prod292,Cus020,Mark011,2020-02-03,1,204,INR,0.07,14.28,189.72
Prod292,Cus020,Mark011,2020-02-10,1,204,INR,-0.04,-8.16,212.16
Prod290,Cus020,Mark011,2020-02-11,1,204,INR,0.2,40.8,163.2
Prod292,Cus020,Mark011,2020-02-11,1,204,INR,0.32,65.28,138.72
Prod290,Cus020,Mark011,2020-02-14,1,204,INR,0.36,73.44,130.56
Prod058,Cus020,Mark011,2020-02-19,1,204,INR,-0.14,-28.56,232.56
Prod290,Cus020,Mark011,2020-02-21,1,204,INR,-0.25,-51,255
Prod131,Cus020,Mark011,2020-02-27,1,204,INR,-0.14,-28.56,232.56
Prod292,Cus020,Mark011,2020-02-27,1,204,INR,-0.04,-8.16,212.16
Prod290,Cus020,Mark011,2020-02-28,1,204,INR,-0.26,-53.04,257.04
Prod057,Cus020,Mark011,2020-03-11,1,204,INR,0.39,79.56,124.44
Prod057,Cus020,Mark011,2020-03-16,1,204,INR,0.04,8.16,195.84
Prod292,Cus020,Mark011,2020-03-17,1,204,INR,0.37,75.48,128.52
Prod290,Cus020,Mark011,2020-03-17,1,204,INR,-0.13,-26.52,230.52
Prod057,Cus020,Mark011,2020-03-20,1,204,INR,-0.07,-14.28,218.28
Prod292,Cus020,Mark011,2020-03-20,1,204,INR,0.29,59.16,144.84
Prod131,Cus020,Mark011,2020-03-23,1,204,INR,0.15,30.6,173.4
Prod290,Cus020,Mark011,2020-04-01,1,204,INR,0.18,36.72,167.28
Prod292,Cus020,Mark011,2020-04-07,1,204,INR,-0.29,-59.16,263.16
Prod292,Cus020,Mark011,2020-04-08,1,204,INR,0.23,46.92,157.08
Prod290,Cus020,Mark011,2020-04-08,1,204,INR,0.11,22.44,181.56
Prod292,Cus020,Mark011,2020-04-17,1,204,INR,-0.27,-55.08,259.08
Prod292,Cus020,Mark011,2020-04-23,1,204,INR,0.34,69.36,134.64
Prod290,Cus020,Mark011,2020-04-23,1,204,INR,0.25,51,153
Prod131,Cus020,Mark011,2020-04-29,1,204,INR,0.16,32.64,171.36
Prod290,Cus020,Mark011,2020-04-30,1,204,INR,-0.32,-65.28,269.28
Prod281,Cus020,Mark011,2020-05-05,1,204,INR,0.36,73.44,130.56
Prod290,Cus020,Mark011,2020-05-05,1,204,INR,0.17,34.68,169.32
Prod290,Cus020,Mark011,2020-05-12,1,204,INR,-0.03,-6.12,210.12
Prod290,Cus020,Mark011,2020-05-14,1,204,INR,0.32,65.28,138.72
Prod290,Cus020,Mark011,2020-05-25,1,204,INR,-0.13,-26.52,230.52
Prod290,Cus020,Mark011,2020-05-26,1,204,INR,-0.14,-28.56,232.56
Prod292,Cus020,Mark011,2020-06-09,1,204,INR,0.35,71.4,132.6
Prod290,Cus020,Mark011,2020-06-11,1,204,INR,-0.16,-32.64,236.64
Prod292,Cus020,Mark011,2020-06-15,1,204,INR,0.27,55.08,148.92
Prod270,Cus020,Mark011,2017-10-19,1,106,INR,-0.08,-8.48,114.48
Prod279,Cus020,Mark011,2017-10-26,1,106,INR,-0.33,-34.98,140.98
Prod294,Cus020,Mark011,2017-10-30,1,106,INR,-0.16,-16.96,122.96
Prod279,Cus020,Mark011,2017-10-30,1,106,INR,0.07,7.42,98.58
Prod279,Cus020,Mark011,2017-10-31,1,106,INR,0.08,8.48,97.52
Prod270,Cus020,Mark011,2017-11-06,1,106,INR,0.3,31.8,74.2
Prod270,Cus020,Mark011,2017-11-09,1,106,INR,0.15,15.9,90.1
Prod278,Cus020,Mark011,2017-11-13,1,106,INR,0.17,18.02,87.98
Prod278,Cus020,Mark011,2017-11-16,1,106,INR,0.27,28.62,77.38
Prod279,Cus020,Mark011,2017-11-17,1,106,INR,-0.14,-14.84,120.84
Prod294,Cus020,Mark011,2017-11-20,1,106,INR,0.05,5.3,100.7
Prod278,Cus020,Mark011,2017-11-21,1,106,INR,-0.29,-30.74,136.74
Prod279,Cus020,Mark011,2017-11-21,1,106,INR,0.34,36.04,69.96
Prod278,Cus020,Mark011,2017-11-23,1,106,INR,0.24,25.44,80.56
Prod278,Cus020,Mark011,2017-11-27,1,106,INR,0.36,38.16,67.84
Prod278,Cus020,Mark011,2017-12-04,1,106,INR,-0.13,-13.78,119.78
Prod279,Cus020,Mark011,2017-12-04,1,106,INR,0.15,15.9,90.1
Prod278,Cus020,Mark011,2017-12-07,1,106,INR,0.04,4.24,101.76
Prod279,Cus020,Mark011,2017-12-11,1,106,INR,-0.32,-33.92,139.92
Prod278,Cus020,Mark011,2017-12-22,1,106,INR,-0.01,-1.06,107.06
Prod279,Cus020,Mark011,2017-12-28,1,106,INR,-0.35,-37.1,143.1
Prod278,Cus020,Mark011,2018-01-02,1,106,INR,0.24,25.44,80.56
Prod278,Cus020,Mark011,2018-01-08,1,106,INR,0,0,106
Prod278,Cus020,Mark011,2018-01-09,1,106,INR,0.17,18.02,87.98
Prod279,Cus020,Mark011,2018-01-09,1,106,INR,-0.31,-32.86,138.86
Prod278,Cus020,Mark011,2018-01-10,1,106,INR,0.39,41.34,64.66
Prod294,Cus020,Mark011,2018-01-11,1,106,INR,0.32,33.92,72.08
Prod279,Cus020,Mark011,2018-01-19,1,106,INR,0.16,16.96,89.04
Prod279,Cus020,Mark011,2018-01-23,1,106,INR,-0.17,-18.02,124.02
Prod279,Cus020,Mark011,2018-01-24,1,106,INR,-0.2,-21.2,127.2
Prod279,Cus020,Mark011,2018-01-25,1,106,INR,-0.1,-10.6,116.6
Prod278,Cus020,Mark011,2018-01-29,1,106,INR,0.33,34.98,71.02
Prod279,Cus020,Mark011,2018-01-31,1,106,INR,0.38,40.28,65.72
Prod278,Cus020,Mark011,2018-01-31,1,106,INR,-0.09,-9.54,115.54
Prod279,Cus020,Mark011,2018-02-08,1,106,INR,-0.09,-9.54,115.54
Prod294,Cus020,Mark011,2018-02-09,1,106,INR,0.39,41.34,64.66
Prod294,Cus020,Mark011,2018-02-13,1,106,INR,0.37,39.22,66.78
Prod278,Cus020,Mark011,2018-02-14,1,106,INR,0.39,41.34,64.66
Prod279,Cus020,Mark011,2018-02-14,1,106,INR,0.39,41.34,64.66
Prod278,Cus020,Mark011,2018-02-16,1,106,INR,0.14,14.84,91.16
Prod278,Cus020,Mark011,2018-02-21,1,106,INR,-0.35,-37.1,143.1
Prod279,Cus020,Mark011,2018-02-21,1,106,INR,0.21,22.26,83.74
Prod279,Cus020,Mark011,2018-02-27,1,106,INR,-0.03,-3.18,109.18
Prod294,Cus020,Mark011,2018-02-27,1,106,INR,-0.05,-5.3,111.3
Prod269,Cus020,Mark011,2018-03-13,1,106,INR,0.06,6.36,99.64
Prod269,Cus020,Mark011,2018-03-14,1,106,INR,-0.05,-5.3,111.3
Prod270,Cus020,Mark011,2018-03-14,1,106,INR,0.4,42.4,63.6
Prod269,Cus020,Mark011,2018-03-19,1,106,INR,-0.22,-23.32,129.32
Prod270,Cus020,Mark011,2018-03-20,1,106,INR,-0.09,-9.54,115.54
Prod269,Cus020,Mark011,2018-03-30,1,106,INR,-0.08,-8.48,114.48
Prod270,Cus020,Mark011,2018-04-06,1,106,INR,0.01,1.06,104.94
Prod270,Cus020,Mark011,2018-04-10,1,106,INR,0.29,30.74,75.26
Prod270,Cus020,Mark011,2018-04-16,1,106,INR,0.08,8.48,97.52
Prod269,Cus020,Mark011,2018-04-17,1,106,INR,0.09,9.54,96.46
Prod270,Cus020,Mark011,2018-04-17,1,106,INR,-0.32,-33.92,139.92
Prod270,Cus020,Mark011,2018-04-26,1,106,INR,0.22,23.32,82.68
Prod269,Cus020,Mark011,2018-05-04,1,106,INR,-0.18,-19.08,125.08
Prod269,Cus020,Mark011,2018-05-07,1,106,INR,-0.16,-16.96,122.96
Prod269,Cus020,Mark011,2018-05-08,1,106,INR,0.24,25.44,80.56
Prod269,Cus020,Mark011,2018-05-11,1,106,INR,0.04,4.24,101.76
Prod269,Cus020,Mark011,2018-05-16,1,106,INR,-0.35,-37.1,143.1
Prod269,Cus020,Mark011,2018-05-21,1,106,INR,0.2,21.2,84.8
Prod269,Cus020,Mark011,2018-05-23,1,106,INR,0.4,42.4,63.6
Prod270,Cus020,Mark011,2018-05-25,1,106,INR,-0.19,-20.14,126.14
Prod269,Cus020,Mark011,2018-05-31,1,106,INR,-0.14,-14.84,120.84
Prod270,Cus020,Mark011,2018-05-31,1,106,INR,-0.17,-18.02,124.02
Prod269,Cus020,Mark011,2018-06-08,1,106,INR,0.23,24.38,81.62
Prod270,Cus020,Mark011,2018-06-08,1,106,INR,0.11,11.66,94.34
Prod269,Cus020,Mark011,2018-06-15,1,106,INR,0.22,23.32,82.68
Prod269,Cus020,Mark011,2018-06-18,1,106,INR,0.18,19.08,86.92
Prod269,Cus020,Mark011,2018-06-20,1,106,INR,-0.26,-27.56,133.56
Prod270,Cus020,Mark011,2018-06-20,1,106,INR,-0.27,-28.62,134.62
Prod269,Cus020,Mark011,2018-06-22,1,106,INR,0.01,1.06,104.94
Prod270,Cus020,Mark011,2018-06-25,1,106,INR,0.11,11.66,94.34
Prod269,Cus020,Mark011,2018-06-26,1,106,INR,-0.04,-4.24,110.24
Prod270,Cus020,Mark011,2018-06-26,1,106,INR,-0.14,-14.84,120.84
Prod270,Cus020,Mark011,2018-07-02,1,106,INR,-0.2,-21.2,127.2
Prod269,Cus020,Mark011,2018-07-02,1,106,INR,0.06,6.36,99.64
Prod269,Cus020,Mark011,2018-07-04,1,106,INR,-0.08,-8.48,114.48
Prod270,Cus020,Mark011,2018-07-05,1,106,INR,0,0,106
Prod270,Cus020,Mark011,2018-07-10,1,106,INR,0.03,3.18,102.82
Prod269,Cus020,Mark011,2018-07-16,1,106,INR,-0.26,-27.56,133.56
Prod269,Cus020,Mark011,2018-07-18,1,106,INR,0.34,36.04,69.96
Prod269,Cus020,Mark011,2018-07-20,1,106,INR,0.15,15.9,90.1
Prod270,Cus020,Mark011,2018-07-20,1,106,INR,0.36,38.16,67.84
Prod269,Cus020,Mark011,2018-07-24,1,106,INR,0.18,19.08,86.92
Prod269,Cus020,Mark011,2018-08-09,1,106,INR,0.4,42.4,63.6
Prod270,Cus020,Mark011,2018-08-09,1,106,INR,-0.24,-25.44,131.44
Prod269,Cus020,Mark011,2018-08-30,1,106,INR,-0.16,-16.96,122.96
Prod269,Cus020,Mark011,2018-08-31,1,106,INR,-0.08,-8.48,114.48
Prod270,Cus020,Mark011,2018-08-31,1,106,INR,0.39,41.34,64.66
Prod270,Cus020,Mark011,2018-09-03,1,106,INR,0.01,1.06,104.94
Prod269,Cus020,Mark011,2018-09-06,1,106,INR,-0.18,-19.08,125.08
Prod269,Cus020,Mark011,2018-09-13,1,106,INR,-0.19,-20.14,126.14
Prod269,Cus020,Mark011,2018-09-21,1,106,INR,-0.18,-19.08,125.08
Prod269,Cus020,Mark011,2018-09-24,1,106,INR,0,0,106
